num	请观看视频并简单描述这段视频里的所有声音	你听见了什么声音	你会怎么描述这些声音	这些声音是什么物体/人发出的	这是在什么场景发出的声音	duration	filename	samplerate
1504	手术室内医生的交流声，血喷出的声音，仪器声，后期操作声	人声，仪器声，血喷出声，后期处理声	医生间的交流声，血喷出的呲声，仪器报警的滴滴声，后期处理声	医生，手术台上的病人，仪器，后期处理的电脑	手术室内做手术	10.005963718820862	hospital_3707/1504.wav	44100
1504	手术台上，仪器不停响着，血喷射出来，医生放下手术刀	人声，仪器声，碰撞声，喷射声	说话的声音，仪器提示声，手术刀碰撞的声音，血喷射的声音	医生，仪器，手术刀，病人	手术台上，仪器在响，病人血液喷射出来，医生改变手术方式	10.005963718820862	hospital_3707/1504.wav	44100
1505	医生在更衣室换衣服，有说话声，穿衣服声，开门声	换衣服声，说话声，开门声	医生换衣服发出的，医生交流发出的说话声，推门发出的声音	换衣服声由医生发出，说话声由同事交流发出，推门声由门发出	医生在更衣室换衣服发出的	10.005963718820862	hospital_3707/1505.wav	44100
1505	医生在换衣服的摩擦声和说话的声音和开门的声音后期处理声	衣服摩擦声，人声，开门声，后期处理声	衣服穿上时的摩擦声，医生间的交流声，开门声，后期处理声	医生，衣服，门,后期处理的电脑	更衣室中被通知去手术室	10.005963718820862	hospital_3707/1505.wav	44100
1505	医院更衣室，医生穿衣服谈话，开门	人声，摩擦声，开门声	说话的声音，开门的声音，穿衣服的声音	医生，门，衣服	医院内，医生刚换好衣服就要去急诊室	10.005963718820862	hospital_3707/1505.wav	44100
1506	医院里医生扔垃圾发出的声音，有人打电话发出的声音以及走路发出的声音	扔垃圾声，打电话声，走路声	扔垃圾发出的声音，打电话发出的声音，走路发出的声音	扔垃圾声由垃圾桶发出，打电话声由医生发出，走路声由医生发出	医生在医院各自的活动情况发出的	10.005963718820862	hospital_3707/1506.wav	44100
1506	垃圾桶盖被打开以及垃圾被丢入的声音，人打电话的声音，后期处理音	垃圾桶盖打开声，垃圾丢入声，人声，后期处理声	垃圾桶盖被打开的声音，垃圾被丢入的声音，人打电话的声音，后期处理声	垃圾桶盖，垃圾，打电话的人，后期处理的电脑	医院里走廊中一人扔垃圾，一人打电话	10.005963718820862	hospital_3707/1506.wav	44100
1506	医院，医生将咖啡扔进垃圾桶，另一个人边走动边说话	人声，金属碰撞声，走动声	说话的声音，垃圾桶开闭的声音，走动的声音	人，垃圾桶，咖啡	医院里，医生丢掉咖啡，另一个边打电话边喝咖啡	10.005963718820862	hospital_3707/1506.wav	44100
1507	医院里护士推着医疗器械车赶往病房，由说话声，推车声	说话声，推车声	护士交流发出的说话声，护士推车发出的声音	说话声由护士发出，推车声由车发出	护士推着医疗器械车赶往病房发出的	10.005963718820862	hospital_3707/1507.wav	44100
1507	走廊中仪器轮子与地面的摩擦声和一人打电话的声音，周围有嘈杂声	轮子摩擦地面声，人声，嘈杂声	仪器台轮子与地面摩擦的声音，打电话的声音，周围的噪音	轮子，打电话的人，噪音由周围的人发出	医院里一人推着仪器在走廊，拐角有个打电话的人	10.005963718820862	hospital_3707/1507.wav	44100
1507	急救室外，护士推着推车，别的护士在交流	人声，推车声，碰撞声	说话的声音，推动车的声音，工具碰撞的声音	人，推车，医疗工具	急救室外，护士推着医疗工具用车	10.005963718820862	hospital_3707/1507.wav	44100
1508	患者躺在手术台上，医生和患者交流声，心电图发出声音	说话声，心电图声	说话声由医生和患者交流发出，心电图仪器发出声音	说话声由医生和患者交流发出，心电图声由仪器发出	患者在手术台上等待做手术时发出的	10.005963718820862	hospital_3707/1508.wav	44100
1508	病人躺在床上和医生谈话的声音	人声	病人的说话声和医生的回应声	病人，医生	病房内病人和医生谈话	10.005963718820862	hospital_3707/1508.wav	44100
1508	病床旁边，病人和医生交谈，仪器不停响着	人声，走动声，仪器声	说话的声音，仪器提示声，人走动的声音	医生护士，走动的人，仪器	病床旁边，医生和病人交谈	10.005963718820862	hospital_3707/1508.wav	44100
1509	患者躺在病床上发出叹气声以及对医生说话声，后期制作声	叹气声，说话声，后期制作声	患者的叹气声和说话声，后期制作声	叹气声和说话声由患者发出，后期制作声由电脑发出	患者在病床上发出的	10.005963718820862	hospital_3707/1509.wav	44100
1509	病人坐在床上说话声和后期处理声	人声，后期处理声	病人带喘息的说话声，后期处理声	病人，后期处理的电脑	病房内病人对医生说话	10.005963718820862	hospital_3707/1509.wav	44100
1509	病床旁，病人和医生交谈，病人呼吸沉重	人声，呼吸声	说话的声音，沉重的呼吸	病人医生	病床旁，病人对医生说话	10.005963718820862	hospital_3707/1509.wav	44100
1510	患者躺在病床上，患者和医生的交流声，后期制作声	说话声，后期制作声	医生和患者交流发出说话声，后期制作声	说话声由患者和医生交流发出，后期制作声由电脑发出	患者在病床上发出的	10.005963718820862	hospital_3707/1510.wav	44100
1510	病人坐在床上和医生谈话和后期处理声	人声，后期处理声	病人的声音，男女医生的声音，后期处理声	病人，医生，后期处理的电脑	病房中病人和两位医生谈话	10.005963718820862	hospital_3707/1510.wav	44100
1510	病房内，病人对医生说话	人声	说话的声音	病人医生	病房内，病人对两个医生鼓励	10.005963718820862	hospital_3707/1510.wav	44100
1511	医院里有医生对患者进行交流声，有广播声，走路声	说话声，广播声，走路声	医生和患者交流发出说话声，广播声，人走路声	说话声由医生和患者交流发出，广播声由广播发出，走路声	患者在医院里发生的	10.005963718820862	hospital_3707/1511.wav	44100
1511	医生交流声和下楼梯的声音，以及广播的声音	人声，鞋子在地面行走的声音，广播声	医生的交流声，鞋子在地面摩擦的声音，医院内广播的声音	医生，鞋子，广播	医院中两位医生在交流，然后从楼上又下来一位医生	10.005963718820862	hospital_3707/1511.wav	44100
1511	医院走廊上，医生聊天，走动的声音	人声，走动的声音	说话的声音，脚步声	医生	走廊上，医生们在聊天，聊完各自回到岗位	10.005963718820862	hospital_3707/1511.wav	44100
1512	患者躺在病床上和医生进行交流，眼镜放进口袋发出的声音	说话声，眼镜放进口袋发出的声音	患者和医生进行交流的声音，眼镜放进口袋发出的声音	说话声由患者和医生交流发出，眼睛放进口袋由眼镜和衣服发出	患者在病床上发出的	10.005963718820862	hospital_3707/1512.wav	44100
1512	病人坐在床上和医生谈话的声音	人声	病人的说话声和医生的回应声	病人，医生	医院内病人和医生谈话	10.005963718820862	hospital_3707/1512.wav	44100
1512	病房内，病人和医生说话，仪器不停响着，医生摘眼镜	人声，仪器声，折叠声	说话的声音，眼镜折叠声，仪器提示音	医生，仪器，眼镜	病房内，医生和病人谈话	10.005963718820862	hospital_3707/1512.wav	44100
1513	妻子躺在病床上和丈夫进行交流声，后期制作声	说话声，后期制作声	妻子和丈夫在交流，后期制作声	说话声由妻子和丈夫交流发出，后期制作声由电脑发出	妻子躺在病床上发出的	10.005963718820862	hospital_3707/1513.wav	44100
1513	病人坐在床上和医生谈话的声音和背景的音乐声	人声，音乐声	病人的说话声和医生的回应声和英文歌曲声	病人，医生，广播	医院内病人和医生谈话	10.005963718820862	hospital_3707/1513.wav	44100
1513	病房内，病人和医生说话，仪器不停响着	人声，仪器声	说话的声音，仪器提示音	医生病人，仪器	病房李，医生和病人交流	10.005963718820862	hospital_3707/1513.wav	44100
1514	两个人在更衣室，有找东西的声音，说话声，拍击柜子的声音，后期制作声	找东西声，说话声，拍击声，后期制作声	男的在找东西，男的和女的说话声，手拍柜子的声音，后期制作声	男的在找东西发出的声音，两个人说话发出的声音，男的手拍在柜子上发出的声音，电脑制作发出的声音	男的在更衣室找东西发出的声音	10.005963718820862	hospital_3707/1514.wav	44100
1514	男女交谈声和翻找塑料袋的声音，后期处理声	人声，塑料袋摩擦声，后期处理声	男女交流的声音，塑料袋被翻找的声音，后期处理声	男女医生，塑料袋，后期处理的电脑	更衣室中两位医生谈话并在找东西	10.005963718820862	hospital_3707/1514.wav	44100
1514	更衣室，医生交流，塑料袋撕开的声音，医生手靠铁柜说话	人声，塑料声，撞击声	说话的声音，撕开塑料袋的声音，手靠铁轨发出的碰撞声	医生，铁柜，塑料袋	更衣室，两个医生聊天	10.005963718820862	hospital_3707/1514.wav	44100
1515	患者在手术台上，有呼吸声，患者和医生的说话声，后期制作声	呼吸声，说话声，后期制作声	患者的呼吸声，患者和医生的交流声，后期制作声	呼吸声由患者发出，说话声由患者和医生发出，后期制作声由电脑发出	患者在手术台上发出的	10.005963718820862	hospital_3707/1515.wav	44100
1515	手术台旁医生交流的声音和后期处理声	人声，后期处理声	医生交流的声音，后期处理声	医生，后期处理的电脑	多位医生在手术台旁交流	10.005963718820862	hospital_3707/1515.wav	44100
1515	手术台上，呼吸声沉重，病人和医生聊天	人声，呼吸声	说话的声音，沉重的呼吸	医生病人	手术台上，医生和病人聊天，让他转移注意力	10.005963718820862	hospital_3707/1515.wav	44100
1516	患者躺在病床上，有医生之间在说话的声音，后期制作声	说话声，后期制作声	医生之间在说话，后期制作声	说话声由医生交流发出，后期制作声由电脑发出	患者在病床上发出的	10.005963718820862	hospital_3707/1516.wav	44100
1516	手术台旁医生交流声和病人的自语和后期处理声	人声，后期处理声	医生交流的声音，病人自语声，后期处理声	医生，病人，后期处理的电脑	医生在手术台旁对病人做诊断	10.005963718820862	hospital_3707/1516.wav	44100
1516	病床旁，两个医生交谈，病人呼吸沉重	人声，呼吸声	说话的声音，沉重的呼吸	医生病人	病床旁，两个医生对病人病情交谈	10.005963718820862	hospital_3707/1516.wav	44100
1517	患者躺在病床上，有拿东西的声音，说话声	拿东西的声音，说话声	医生在给患者治疗时拿东西的声音，说话声	拿东西的声音，说话声由医生发出	患者在病床上发出的	10.005963718820862	hospital_3707/1517.wav	44100
1517	医生在指挥和周围翻找东西的声音以及环境噪音	人声，翻找柜子声，环境噪音	医生下指令的声音，翻找柜子的声音，周围的噪音	医生，柜子，环境	病房内医生在为病床上的病人做检查	10.005963718820862	hospital_3707/1517.wav	44100
